location,date,beacon1,beacon2,beacon3,beacon4,beacon5
39,10-2-2020 6:01:34 PM,-61.0,-48.0,-69.0,-76.0,-76.0
39,10-2-2020 6:01:35 PM,-61.0,-48.0,-68.0,-76.0,-76.0
39,10-2-2020 6:01:36 PM,-66.0,-49.0,-63.0,-78.0,-79.0
39,10-2-2020 6:01:37 PM,-58.0,-45.0,-62.0,-75.0,-81.0
39,10-2-2020 6:01:38 PM,-60.0,-46.0,-64.0,-74.0,-81.0
39,10-2-2020 6:01:39 PM,-62.0,-46.0,-65.0,-74.0,-80.0
39,10-2-2020 6:01:40 PM,-64.0,-46.0,-66.0,-73.0,-80.0
39,10-2-2020 6:01:41 PM,-66.0,-46.0,-68.0,-73.0,-80.0
39,10-2-2020 6:01:42 PM,-68.0,-47.0,-69.0,-73.0,-80.0
39,10-2-2020 6:01:43 PM,-70.0,-47.0,-71.0,-72.0,-79.0
39,10-2-2020 6:01:44 PM,-58.0,-52.0,-65.0,-77.0,-79.0
39,10-2-2020 6:01:45 PM,-70.0,-54.0,-81.0,-78.0,-78.0
39,10-2-2020 6:01:46 PM,-69.0,-55.0,-79.0,-78.0,-78.0
39,10-2-2020 6:01:47 PM,-69.0,-56.0,-77.0,-77.0,-78.0
39,10-2-2020 6:01:48 PM,-68.0,-57.0,-75.0,-77.0,-77.0
39,10-2-2020 6:01:49 PM,-67.0,-58.0,-74.0,-76.0,-77.0
39,10-2-2020 6:01:50 PM,-66.0,-59.0,-72.0,-75.0,-77.0
39,10-2-2020 6:01:51 PM,-66.0,-60.0,-70.0,-75.0,-77.0
39,10-2-2020 6:01:52 PM,-70.0,-60.0,-74.0,-82.0,-76.0
39,10-2-2020 6:01:53 PM,-72.0,-57.0,-69.0,-77.0,-72.0
39,10-2-2020 6:01:54 PM,-71.0,-56.0,-70.0,-77.0,-73.0
39,10-2-2020 6:01:55 PM,-70.0,-56.0,-72.0,-77.0,-73.0
39,10-2-2020 6:01:56 PM,-70.0,-55.0,-73.0,-78.0,-73.0
39,10-2-2020 6:01:57 PM,-69.0,-54.0,-74.0,-78.0,-74.0
39,10-2-2020 6:01:58 PM,-69.0,-53.0,-76.0,-78.0,-74.0
39,10-2-2020 6:01:59 PM,-68.0,-53.0,-77.0,-78.0,-75.0
39,10-2-2020 6:02:00 PM,-75.0,-63.0,-77.0,-74.0,-78.0
39,10-2-2020 6:02:01 PM,-82.0,-51.0,-73.0,-81.0,-77.0
39,10-2-2020 6:02:02 PM,-80.0,-52.0,-73.0,-80.0,-77.0
39,10-2-2020 6:02:03 PM,-77.0,-53.0,-73.0,-79.0,-77.0
39,10-2-2020 6:02:04 PM,-74.0,-53.0,-74.0,-78.0,-77.0
39,10-2-2020 6:02:05 PM,-72.0,-54.0,-74.0,-77.0,-77.0
39,10-2-2020 6:02:06 PM,-70.0,-55.0,-74.0,-76.0,-77.0
39,10-2-2020 6:02:07 PM,-67.0,-56.0,-74.0,-76.0,-76.0
39,10-2-2020 6:02:08 PM,-72.0,-56.0,-73.0,-77.0,-76.0
39,10-2-2020 6:02:09 PM,-71.0,-61.0,-72.0,-70.0,-74.0
39,10-2-2020 6:02:10 PM,-71.0,-61.0,-73.0,-71.0,-74.0
39,10-2-2020 6:02:11 PM,-71.0,-61.0,-74.0,-72.0,-75.0
39,10-2-2020 6:02:12 PM,-70.0,-60.0,-76.0,-73.0,-76.0
39,10-2-2020 6:02:13 PM,-70.0,-60.0,-77.0,-74.0,-76.0
39,10-2-2020 6:02:14 PM,-69.0,-60.0,-78.0,-75.0,-77.0
39,10-2-2020 6:02:15 PM,-69.0,-60.0,-79.0,-76.0,-78.0
39,10-2-2020 6:02:16 PM,-67.0,-61.0,-80.0,-78.0,-80.0
39,10-2-2020 6:02:17 PM,-62.0,-54.0,-77.0,-75.0,-73.0
39,10-2-2020 6:02:18 PM,-63.0,-54.0,-76.0,-75.0,-74.0
39,10-2-2020 6:02:19 PM,-65.0,-55.0,-75.0,-75.0,-75.0
39,10-2-2020 6:02:20 PM,-66.0,-56.0,-75.0,-76.0,-76.0
39,10-2-2020 6:02:21 PM,-68.0,-57.0,-74.0,-76.0,-77.0
39,10-2-2020 6:02:22 PM,-70.0,-58.0,-74.0,-76.0,-78.0
39,10-2-2020 6:02:23 PM,-71.0,-58.0,-73.0,-76.0,-79.0
59,10-2-2020 6:02:24 PM,-71.0,-56.0,-77.0,-81.0,-78.0
59,10-2-2020 6:02:25 PM,-68.0,-55.0,-68.0,-78.0,-80.0
59,10-2-2020 6:02:26 PM,-68.0,-55.0,-69.0,-77.0,-79.0
59,10-2-2020 6:02:27 PM,-68.0,-55.0,-70.0,-76.0,-78.0
59,10-2-2020 6:02:28 PM,-68.0,-56.0,-71.0,-75.0,-77.0
59,10-2-2020 6:02:29 PM,-68.0,-56.0,-72.0,-75.0,-76.0
59,10-2-2020 6:02:30 PM,-68.0,-56.0,-73.0,-74.0,-76.0
59,10-2-2020 6:02:31 PM,-67.0,-57.0,-74.0,-73.0,-75.0
59,10-2-2020 6:02:32 PM,-73.0,-55.0,-84.0,-69.0,-72.0
59,10-2-2020 6:02:33 PM,-67.0,-57.0,-71.0,-72.0,-76.0
59,10-2-2020 6:02:34 PM,-67.0,-55.0,-72.0,-71.0,-76.0
59,10-2-2020 6:02:35 PM,-66.0,-54.0,-73.0,-69.0,-76.0
59,10-2-2020 6:02:36 PM,-66.0,-53.0,-74.0,-68.0,-76.0
59,10-2-2020 6:02:37 PM,-66.0,-52.0,-75.0,-67.0,-76.0
59,10-2-2020 6:02:38 PM,-66.0,-51.0,-76.0,-65.0,-76.0
59,10-2-2020 6:02:39 PM,-65.0,-50.0,-77.0,-64.0,-76.0
59,10-2-2020 6:02:40 PM,-67.0,-51.0,-80.0,-62.0,-73.0
59,10-2-2020 6:02:41 PM,-64.0,-51.0,-80.0,-67.0,-83.0
59,10-2-2020 6:02:42 PM,-64.0,-50.0,-80.0,-66.0,-82.0
59,10-2-2020 6:02:43 PM,-64.0,-50.0,-80.0,-65.0,-81.0
59,10-2-2020 6:02:44 PM,-64.0,-50.0,-80.0,-64.0,-80.0
59,10-2-2020 6:02:45 PM,-65.0,-49.0,-80.0,-63.0,-80.0
59,10-2-2020 6:02:46 PM,-65.0,-49.0,-81.0,-62.0,-79.0
59,10-2-2020 6:02:47 PM,-65.0,-48.0,-81.0,-60.0,-78.0
59,10-2-2020 6:02:48 PM,-66.0,-47.0,-77.0,-61.0,-83.0
59,10-2-2020 6:02:49 PM,-65.0,-50.0,-80.0,-59.0,-84.0
59,10-2-2020 6:02:50 PM,-65.0,-49.0,-78.0,-59.0,-83.0
59,10-2-2020 6:02:51 PM,-66.0,-48.0,-77.0,-59.0,-82.0
59,10-2-2020 6:02:52 PM,-67.0,-48.0,-75.0,-59.0,-80.0
59,10-2-2020 6:02:53 PM,-67.0,-47.0,-73.0,-59.0,-79.0
59,10-2-2020 6:02:54 PM,-68.0,-46.0,-72.0,-59.0,-78.0
59,10-2-2020 6:02:55 PM,-69.0,-46.0,-70.0,-59.0,-77.0
59,10-2-2020 6:02:56 PM,-67.0,-51.0,-77.0,-59.0,-83.0
59,10-2-2020 6:02:57 PM,-71.0,-47.0,-80.0,-58.0,-79.0
59,10-2-2020 6:02:58 PM,-69.0,-47.0,-80.0,-59.0,-78.0
59,10-2-2020 6:02:59 PM,-67.0,-48.0,-79.0,-59.0,-78.0
59,10-2-2020 6:03:00 PM,-66.0,-49.0,-78.0,-60.0,-77.0
59,10-2-2020 6:03:01 PM,-64.0,-49.0,-77.0,-60.0,-76.0
59,10-2-2020 6:03:02 PM,-63.0,-50.0,-77.0,-61.0,-75.0
59,10-2-2020 6:03:03 PM,-61.0,-50.0,-76.0,-61.0,-75.0
59,10-2-2020 6:03:04 PM,-70.0,-43.0,-77.0,-62.0,-80.0
59,10-2-2020 6:03:05 PM,-55.0,-47.0,-81.0,-67.0,-76.0
59,10-2-2020 6:03:06 PM,-58.0,-47.0,-80.0,-66.0,-77.0
59,10-2-2020 6:03:07 PM,-60.0,-47.0,-79.0,-65.0,-77.0
59,10-2-2020 6:03:08 PM,-63.0,-47.0,-78.0,-63.0,-78.0
59,10-2-2020 6:03:09 PM,-65.0,-47.0,-77.0,-62.0,-78.0
59,10-2-2020 6:03:10 PM,-68.0,-46.0,-76.0,-61.0,-79.0
59,10-2-2020 6:03:11 PM,-71.0,-46.0,-75.0,-60.0,-80.0
59,10-2-2020 6:03:12 PM,-72.0,-56.0,-78.0,-54.0,-76.0
59,10-2-2020 6:03:13 PM,-72.0,-50.0,-79.0,-62.0,-73.0
59,10-2-2020 6:03:14 PM,-71.0,-50.0,-79.0,-62.0,-74.0
59,10-2-2020 6:03:15 PM,-70.0,-50.0,-78.0,-62.0,-75.0
59,10-2-2020 6:03:16 PM,-69.0,-50.0,-77.0,-62.0,-76.0
59,10-2-2020 6:03:17 PM,-68.0,-50.0,-77.0,-63.0,-77.0
59,10-2-2020 6:03:18 PM,-67.0,-50.0,-76.0,-63.0,-78.0
59,10-2-2020 6:03:19 PM,-66.0,-50.0,-76.0,-63.0,-79.0
59,10-2-2020 6:03:20 PM,-66.0,-44.0,-80.0,-65.0,-78.0
59,10-2-2020 6:03:21 PM,-64.0,-50.0,-84.0,-65.0,-72.0
59,10-2-2020 6:03:22 PM,-65.0,-51.0,-81.0,-64.0,-72.0
59,10-2-2020 6:03:23 PM,-65.0,-52.0,-79.0,-64.0,-73.0
59,10-2-2020 6:03:24 PM,-66.0,-53.0,-77.0,-63.0,-73.0
59,10-2-2020 6:03:25 PM,-66.0,-54.0,-75.0,-62.0,-73.0
59,10-2-2020 6:03:26 PM,-67.0,-55.0,-72.0,-62.0,-74.0
59,10-2-2020 6:03:27 PM,-67.0,-56.0,-70.0,-61.0,-74.0
59,10-2-2020 6:03:28 PM,-64.0,-55.0,-73.0,-62.0,-74.0
59,10-2-2020 6:03:29 PM,-60.0,-49.0,-78.0,-66.0,-68.0
59,10-2-2020 6:03:30 PM,-61.0,-48.0,-77.0,-66.0,-69.0
59,10-2-2020 6:03:31 PM,-62.0,-48.0,-77.0,-67.0,-71.0
59,10-2-2020 6:03:32 PM,-63.0,-47.0,-76.0,-67.0,-72.0
59,10-2-2020 6:03:33 PM,-64.0,-46.0,-76.0,-68.0,-74.0
59,10-2-2020 6:03:34 PM,-65.0,-46.0,-76.0,-68.0,-75.0
59,10-2-2020 6:03:35 PM,-66.0,-45.0,-75.0,-68.0,-77.0
59,10-2-2020 6:03:36 PM,-65.0,-53.0,-74.0,-60.0,-81.0
59,10-2-2020 6:03:37 PM,-64.0,-55.0,-72.0,-62.0,-71.0
59,10-2-2020 6:03:38 PM,-63.0,-55.0,-73.0,-62.0,-72.0
59,10-2-2020 6:03:39 PM,-63.0,-55.0,-75.0,-62.0,-72.0
59,10-2-2020 6:03:40 PM,-62.0,-54.0,-76.0,-63.0,-73.0
