location,date,b3001,b3002,b3003,b3004,b3005,b3006
?,9-10-2020 7:54:11 PM,-84,-200,-200,-72,-78,-62
?,9-10-2020 7:54:12 PM,-87,-52,-55,-71,-86,-60
?,9-10-2020 7:54:13 PM,-80,-200,-72,-71,-78,-66
?,9-10-2020 7:54:14 PM,-78,-65,-200,-68,-74,-73
?,9-10-2020 7:54:15 PM,-77,-200,-48,-60,-80,-74
?,9-10-2020 7:54:16 PM,-80,-53,-47,-81,-81,-61
?,9-10-2020 7:54:17 PM,-80,-200,-68,-79,-86,-59
?,9-10-2020 7:54:18 PM,-86,-53,-200,-73,-84,-71
?,9-10-2020 7:54:19 PM,-76,-200,-200,-68,-77,-64
?,9-10-2020 7:54:20 PM,-79,-200,-50,-69,-76,-71
?,9-10-2020 7:54:21 PM,-89,-50,-52,-76,-84,-67
?,9-10-2020 7:54:22 PM,-83,-200,-67,-71,-76,-65
?,9-10-2020 7:54:23 PM,-85,-56,-200,-79,-84,-61
?,9-10-2020 7:54:24 PM,-88,-200,-200,-80,-81,-55
?,9-10-2020 7:54:25 PM,-93,-56,-62,-71,-92,-68
?,9-10-2020 7:54:26 PM,-87,-200,-58,-75,-85,-65
?,9-10-2020 7:54:27 PM,-90,-60,-200,-73,-82,-71
?,9-10-2020 7:54:28 PM,-85,-200,-200,-70,-79,-62
?,9-10-2020 7:54:29 PM,-85,-64,-200,-67,-86,-62
?,9-10-2020 7:54:30 PM,-81,-200,-56,-68,-84,-66
?,9-10-2020 7:54:31 PM,-83,-64,-78,-58,-85,-68
?,9-10-2020 7:54:32 PM,-79,-200,-61,-54,-87,-70
?,9-10-2020 7:54:33 PM,-82,-54,-200,-58,-81,-82
?,9-10-2020 7:54:34 PM,-79,-200,-200,-65,-83,-81
?,9-10-2020 7:54:35 PM,-80,-200,-58,-62,-200,-78
?,9-10-2020 7:54:36 PM,-80,-200,-82,-58,-200,-77
?,9-10-2020 7:54:37 PM,-78,-76,-200,-63,-200,-67
?,9-10-2020 7:54:38 PM,-81,-200,-73,-62,-200,-79
?,9-10-2020 7:54:39 PM,-74,-69,-74,-52,-200,-71
?,9-10-2020 7:54:40 PM,-66,-200,-49,-61,-200,-65
?,9-10-2020 7:54:41 PM,-69,-71,-200,-68,-200,-66
?,9-10-2020 7:54:42 PM,-80,-200,-200,-61,-200,-76
?,9-10-2020 7:54:43 PM,-79,-200,-200,-64,-83,-69
?,9-10-2020 7:54:44 PM,-76,-200,-52,-67,-95,-70
?,9-10-2020 7:54:45 PM,-76,-200,-59,-70,-200,-67
?,9-10-2020 7:54:46 PM,-68,-200,-200,-66,-80,-62
?,9-10-2020 7:54:47 PM,-68,-200,-200,-66,-95,-67
?,9-10-2020 7:54:48 PM,-66,-200,-50,-74,-200,-79
?,9-10-2020 7:54:49 PM,-69,-200,-200,-70,-95,-76
?,9-10-2020 7:54:50 PM,-72,-74,-200,-71,-75,-81
?,9-10-2020 7:54:51 PM,-64,-200,-200,-72,-81,-70
?,9-10-2020 7:54:52 PM,-70,-61,-200,-77,-78,-73
?,9-10-2020 7:54:53 PM,-63,-200,-47,-76,-200,-74
?,9-10-2020 7:54:54 PM,-66,-200,-45,-69,-200,-78
?,9-10-2020 7:54:55 PM,-69,-200,-200,-70,-200,-80
?,9-10-2020 7:54:56 PM,-68,-62,-47,-71,-87,-71
?,9-10-2020 7:54:57 PM,-67,-200,-61,-70,-75,-72
?,9-10-2020 7:54:58 PM,-71,-200,-200,-73,-200,-77
?,9-10-2020 7:54:59 PM,-76,-200,-200,-73,-81,-73
?,9-10-2020 7:55:00 PM,-70,-73,-200,-75,-200,-74
?,9-10-2020 7:55:01 PM,-60,-200,-50,-75,-200,-71
?,9-10-2020 7:55:02 PM,-74,-200,-64,-69,-200,-79
?,9-10-2020 7:55:03 PM,-71,-200,-50,-72,-80,-77
?,9-10-2020 7:55:04 PM,-71,-200,-200,-67,-200,-75
?,9-10-2020 7:55:05 PM,-69,-200,-47,-63,-200,-75
?,9-10-2020 7:55:06 PM,-69,-69,-200,-73,-82,-71
?,9-10-2020 7:55:07 PM,-71,-200,-200,-73,-84,-74
?,9-10-2020 7:55:08 PM,-77,-73,-200,-64,-76,-72
?,9-10-2020 7:55:09 PM,-76,-200,-200,-73,-81,-66
?,9-10-2020 7:55:10 PM,-78,-60,-56,-73,-87,-65
?,9-10-2020 7:55:11 PM,-78,-200,-61,-73,-79,-71
?,9-10-2020 7:55:12 PM,-74,-61,-200,-70,-77,-70
?,9-10-2020 7:55:13 PM,-74,-200,-200,-67,-83,-74
?,9-10-2020 7:55:14 PM,-79,-74,-35,-73,-76,-71
?,9-10-2020 7:55:15 PM,-80,-200,-54,-73,-77,-63
?,9-10-2020 7:55:16 PM,-80,-77,-200,-72,-81,-70
?,9-10-2020 7:55:17 PM,-70,-200,-200,-76,-85,-71
?,9-10-2020 7:55:18 PM,-83,-200,-61,-73,-78,-68
?,9-10-2020 7:55:19 PM,-85,-59,-53,-78,-70,-70
?,9-10-2020 7:55:20 PM,-84,-200,-64,-74,-80,-63
?,9-10-2020 7:55:21 PM,-79,-58,-200,-78,-83,-69
?,9-10-2020 7:55:22 PM,-82,-200,-45,-75,-81,-58
?,9-10-2020 7:55:23 PM,-72,-58,-61,-67,-87,-70
?,9-10-2020 7:55:24 PM,-79,-200,-62,-71,-90,-65
?,9-10-2020 7:55:25 PM,-79,-70,-200,-72,-75,-68
?,9-10-2020 7:55:26 PM,-93,-200,-200,-74,-82,-72
?,9-10-2020 7:55:27 PM,-83,-69,-58,-67,-79,-72
?,9-10-2020 7:55:28 PM,-74,-200,-65,-68,-92,-65
?,9-10-2020 7:55:29 PM,-74,-58,-56,-70,-87,-64
?,9-10-2020 7:55:30 PM,-79,-200,-200,-76,-83,-66
?,9-10-2020 7:55:31 PM,-75,-77,-62,-75,-80,-68
?,9-10-2020 7:55:32 PM,-71,-200,-46,-82,-76,-64
?,9-10-2020 7:55:33 PM,-81,-61,-65,-79,-81,-66
?,9-10-2020 7:55:34 PM,-75,-200,-200,-75,-70,-64
?,9-10-2020 7:55:35 PM,-79,-200,-200,-71,-68,-69
?,9-10-2020 7:55:36 PM,-85,-200,-53,-76,-72,-79
?,9-10-2020 7:55:37 PM,-87,-85,-69,-71,-73,-78
?,9-10-2020 7:55:38 PM,-82,-200,-67,-75,-67,-70
?,9-10-2020 7:55:39 PM,-200,-200,-200,-81,-69,-79
?,9-10-2020 7:55:40 PM,-82,-200,-69,-200,-66,-89
?,9-10-2020 7:55:41 PM,-91,-92,-84,-95,-65,-83
?,9-10-2020 7:55:42 PM,-95,-200,-200,-93,-67,-88
?,9-10-2020 7:55:43 PM,-88,-200,-200,-76,-65,-82
?,9-10-2020 7:55:44 PM,-200,-200,-200,-76,-62,-79
?,9-10-2020 7:55:45 PM,-88,-84,-81,-78,-58,-71
?,9-10-2020 7:55:46 PM,-93,-200,-200,-86,-68,-72
?,9-10-2020 7:55:47 PM,-83,-200,-200,-82,-59,-80
?,9-10-2020 7:55:48 PM,-80,-200,-200,-82,-57,-77
?,9-10-2020 7:55:49 PM,-200,-200,-83,-92,-64,-80
?,9-10-2020 7:55:50 PM,-200,-200,-77,-85,-66,-88
?,9-10-2020 7:55:51 PM,-200,-200,-62,-75,-68,-79
?,9-10-2020 7:55:52 PM,-200,-78,-200,-83,-57,-83
?,9-10-2020 7:55:53 PM,-200,-200,-200,-79,-56,-83
?,9-10-2020 7:55:54 PM,-200,-200,-73,-86,-60,-82
?,9-10-2020 7:55:55 PM,-200,-200,-200,-91,-57,-72
?,9-10-2020 7:55:56 PM,-200,-95,-200,-88,-62,-87
?,9-10-2020 7:55:57 PM,-200,-200,-200,-79,-62,-79
?,9-10-2020 7:55:58 PM,-200,-77,-78,-81,-66,-77
?,9-10-2020 7:55:59 PM,-200,-90,-62,-82,-57,-76
?,9-10-2020 7:56:00 PM,-200,-200,-73,-82,-62,-79
?,9-10-2020 7:56:01 PM,-200,-200,-200,-78,-60,-71
?,9-10-2020 7:56:02 PM,-200,-200,-200,-84,-53,-82
?,9-10-2020 7:56:03 PM,-200,-75,-53,-74,-64,-75
?,9-10-2020 7:56:04 PM,-200,-75,-71,-89,-66,-80
?,9-10-2020 7:56:05 PM,-200,-200,-200,-81,-64,-79
?,9-10-2020 7:56:06 PM,-200,-200,-200,-79,-71,-75
?,9-10-2020 7:56:07 PM,-200,-200,-200,-83,-68,-77
?,9-10-2020 7:56:08 PM,-200,-200,-58,-85,-67,-73
?,9-10-2020 7:56:09 PM,-200,-200,-76,-81,-66,-83
?,9-10-2020 7:56:10 PM,-200,-200,-200,-78,-65,-84
?,9-10-2020 7:56:11 PM,-200,-92,-200,-90,-81,-76
?,9-10-2020 7:56:12 PM,-200,-200,-75,-82,-67,-81
?,9-10-2020 7:56:13 PM,-200,-77,-60,-85,-68,-76
?,9-10-2020 7:56:14 PM,-200,-200,-82,-200,-69,-66
?,9-10-2020 7:56:15 PM,-200,-95,-200,-84,-54,-68
?,9-10-2020 7:56:16 PM,-200,-200,-200,-76,-56,-68
?,9-10-2020 7:56:17 PM,-200,-200,-52,-89,-68,-65
?,9-10-2020 7:56:18 PM,-90,-200,-76,-71,-61,-74
?,9-10-2020 7:56:19 PM,-78,-200,-200,-84,-66,-66
?,9-10-2020 7:56:20 PM,-80,-200,-200,-72,-69,-68
?,9-10-2020 7:56:21 PM,-77,-200,-71,-79,-72,-70
?,9-10-2020 7:56:22 PM,-78,-86,-53,-84,-71,-73
?,9-10-2020 7:56:23 PM,-77,-200,-200,-83,-62,-60
?,9-10-2020 7:56:24 PM,-79,-200,-200,-81,-55,-56
?,9-10-2020 7:56:25 PM,-76,-200,-200,-75,-65,-57
?,9-10-2020 7:56:26 PM,-85,-200,-56,-71,-69,-67
?,9-10-2020 7:56:27 PM,-200,-200,-82,-87,-61,-67
?,9-10-2020 7:56:28 PM,-200,-200,-200,-81,-63,-70
?,9-10-2020 7:56:29 PM,-200,-200,-200,-84,-64,-69
?,9-10-2020 7:56:30 PM,-200,-200,-79,-89,-64,-71
?,9-10-2020 7:56:31 PM,-200,-200,-200,-77,-56,-70
?,9-10-2020 7:56:32 PM,-200,-79,-200,-76,-64,-65
?,9-10-2020 7:56:33 PM,-80,-200,-200,-83,-68,-63
?,9-10-2020 7:56:34 PM,-88,-86,-200,-85,-65,-59
?,9-10-2020 7:56:35 PM,-87,-200,-54,-78,-67,-54
?,9-10-2020 7:56:36 PM,-77,-200,-71,-76,-68,-56
?,9-10-2020 7:56:37 PM,-200,-200,-200,-83,-57,-65
?,9-10-2020 7:56:38 PM,-85,-78,-200,-74,-61,-54
?,9-10-2020 7:56:39 PM,-80,-200,-54,-80,-77,-63
?,9-10-2020 7:56:40 PM,-80,-75,-72,-83,-67,-55
?,9-10-2020 7:56:41 PM,-88,-200,-200,-80,-67,-67
?,9-10-2020 7:56:42 PM,-87,-200,-200,-73,-79,-64
?,9-10-2020 7:56:43 PM,-85,-200,-200,-72,-62,-76
?,9-10-2020 7:56:44 PM,-200,-89,-54,-84,-74,-66
?,9-10-2020 7:56:45 PM,-96,-200,-71,-87,-60,-82
?,9-10-2020 7:56:46 PM,-83,-71,-200,-84,-71,-74
?,9-10-2020 7:56:47 PM,-91,-200,-200,-88,-69,-71
?,9-10-2020 7:56:48 PM,-94,-69,-76,-81,-66,-71
?,9-10-2020 7:56:49 PM,-93,-200,-81,-79,-72,-67
?,9-10-2020 7:56:50 PM,-93,-200,-84,-80,-75,-78
?,9-10-2020 7:56:51 PM,-88,-200,-200,-76,-75,-72
?,9-10-2020 7:56:52 PM,-200,-91,-200,-84,-71,-68
?,9-10-2020 7:56:53 PM,-200,-200,-200,-79,-63,-71
?,9-10-2020 7:56:54 PM,-200,-85,-83,-82,-65,-62
?,9-10-2020 7:56:55 PM,-200,-200,-200,-200,-65,-72
?,9-10-2020 7:56:56 PM,-200,-86,-200,-76,-71,-78
?,9-10-2020 7:56:57 PM,-200,-200,-200,-85,-64,-80
?,9-10-2020 7:56:58 PM,-75,-86,-72,-82,-65,-78
?,9-10-2020 7:56:59 PM,-200,-200,-87,-89,-65,-81
?,9-10-2020 7:57:00 PM,-200,-200,-200,-93,-64,-82
?,9-10-2020 7:57:01 PM,-200,-200,-200,-200,-68,-83
?,9-10-2020 7:57:02 PM,-200,-200,-200,-91,-63,-76
?,9-10-2020 7:57:03 PM,-200,-200,-200,-88,-59,-76
?,9-10-2020 7:57:04 PM,-82,-80,-200,-78,-58,-82
?,9-10-2020 7:57:05 PM,-84,-200,-200,-85,-53,-75
?,9-10-2020 7:57:06 PM,-86,-200,-72,-78,-65,-82
?,9-10-2020 7:57:07 PM,-73,-200,-79,-82,-54,-83
?,9-10-2020 7:57:08 PM,-88,-200,-200,-86,-61,-81
?,9-10-2020 7:57:09 PM,-200,-200,-200,-89,-58,-78
?,9-10-2020 7:57:10 PM,-200,-200,-200,-200,-58,-87
?,9-10-2020 7:57:11 PM,-200,-200,-200,-92,-57,-88
?,9-10-2020 7:57:12 PM,-200,-200,-200,-200,-61,-83
?,9-10-2020 7:57:13 PM,-200,-200,-200,-80,-50,-82
?,9-10-2020 7:57:14 PM,-200,-200,-200,-94,-56,-80
?,9-10-2020 7:57:15 PM,-200,-200,-200,-200,-62,-73
?,9-10-2020 7:57:16 PM,-200,-200,-200,-200,-58,-78
?,9-10-2020 7:57:17 PM,-200,-200,-200,-200,-68,-73
?,9-10-2020 7:57:18 PM,-82,-200,-200,-81,-60,-91
?,9-10-2020 7:57:19 PM,-200,-200,-200,-94,-58,-82
?,9-10-2020 7:57:20 PM,-200,-200,-200,-82,-54,-86
?,9-10-2020 7:57:21 PM,-200,-200,-200,-200,-58,-77
?,9-10-2020 7:57:22 PM,-200,-200,-200,-95,-56,-88
?,9-10-2020 7:57:23 PM,-200,-200,-200,-92,-53,-73
?,9-10-2020 7:57:24 PM,-200,-200,-200,-86,-54,-86
?,9-10-2020 7:57:25 PM,-200,-200,-200,-93,-50,-77
?,9-10-2020 7:57:26 PM,-200,-200,-200,-91,-68,-78
?,9-10-2020 7:57:27 PM,-79,-200,-200,-78,-59,-81
?,9-10-2020 7:57:28 PM,-200,-200,-200,-78,-51,-94
?,9-10-2020 7:57:29 PM,-200,-200,-200,-200,-62,-87
?,9-10-2020 7:57:30 PM,-200,-200,-200,-200,-52,-81
?,9-10-2020 7:57:31 PM,-200,-200,-200,-200,-63,-200
?,9-10-2020 7:57:32 PM,-200,-200,-200,-200,-68,-86
?,9-10-2020 7:57:33 PM,-200,-67,-200,-85,-67,-85
?,9-10-2020 7:57:34 PM,-200,-200,-81,-79,-64,-86
?,9-10-2020 7:57:35 PM,-200,-72,-83,-94,-66,-200
?,9-10-2020 7:57:36 PM,-200,-200,-69,-94,-69,-92
?,9-10-2020 7:57:37 PM,-200,-73,-200,-83,-63,-78
?,9-10-2020 7:57:38 PM,-200,-200,-54,-81,-63,-82
?,9-10-2020 7:57:39 PM,-200,-200,-53,-83,-60,-83
?,9-10-2020 7:57:40 PM,-97,-200,-200,-76,-68,-69
?,9-10-2020 7:57:41 PM,-200,-200,-200,-78,-68,-74
?,9-10-2020 7:57:42 PM,-200,-200,-200,-90,-70,-77
?,9-10-2020 7:57:43 PM,-200,-200,-76,-87,-69,-73
?,9-10-2020 7:57:44 PM,-76,-200,-67,-76,-70,-69
?,9-10-2020 7:57:45 PM,-72,-200,-80,-78,-82,-66
?,9-10-2020 7:57:46 PM,-82,-71,-200,-75,-71,-70
?,9-10-2020 7:57:47 PM,-82,-200,-54,-79,-71,-53
?,9-10-2020 7:57:48 PM,-74,-57,-200,-74,-77,-66
?,9-10-2020 7:57:49 PM,-82,-200,-72,-69,-66,-62
?,9-10-2020 7:57:50 PM,-91,-84,-200,-69,-67,-69
?,9-10-2020 7:57:51 PM,-93,-200,-200,-70,-69,-61
?,9-10-2020 7:57:52 PM,-200,-200,-67,-73,-72,-58
?,9-10-2020 7:57:53 PM,-75,-92,-200,-77,-88,-54
?,9-10-2020 7:57:54 PM,-88,-200,-75,-80,-82,-57
?,9-10-2020 7:57:55 PM,-81,-50,-200,-79,-79,-55
?,9-10-2020 7:57:56 PM,-86,-200,-69,-77,-79,-58
?,9-10-2020 7:57:57 PM,-80,-57,-60,-67,-84,-63
?,9-10-2020 7:57:58 PM,-74,-200,-78,-70,-81,-60
?,9-10-2020 7:57:59 PM,-78,-69,-200,-70,-74,-64
?,9-10-2020 7:58:00 PM,-90,-200,-200,-63,-79,-68
?,9-10-2020 7:58:01 PM,-92,-50,-200,-72,-81,-70
?,9-10-2020 7:58:02 PM,-81,-200,-80,-78,-82,-59
?,9-10-2020 7:58:03 PM,-73,-200,-70,-69,-86,-51
?,9-10-2020 7:58:04 PM,-75,-200,-200,-66,-85,-59
?,9-10-2020 7:58:05 PM,-77,-49,-69,-71,-80,-60
?,9-10-2020 7:58:06 PM,-87,-200,-55,-85,-68,-58
?,9-10-2020 7:58:07 PM,-78,-200,-73,-71,-67,-67
?,9-10-2020 7:58:08 PM,-75,-80,-200,-66,-64,-72
?,9-10-2020 7:58:09 PM,-77,-200,-200,-71,-70,-62
?,9-10-2020 7:58:10 PM,-85,-76,-74,-67,-76,-71
?,9-10-2020 7:58:11 PM,-76,-200,-57,-76,-77,-66
?,9-10-2020 7:58:12 PM,-79,-200,-58,-69,-72,-73
?,9-10-2020 7:58:13 PM,-78,-200,-200,-68,-73,-71
?,9-10-2020 7:58:14 PM,-80,-72,-57,-65,-71,-67
?,9-10-2020 7:58:15 PM,-80,-200,-74,-75,-70,-67
?,9-10-2020 7:58:16 PM,-73,-200,-56,-65,-72,-67
?,9-10-2020 7:58:17 PM,-78,-200,-200,-73,-75,-68
?,9-10-2020 7:58:18 PM,-71,-71,-200,-67,-80,-73
?,9-10-2020 7:58:19 PM,-75,-200,-74,-70,-73,-68
?,9-10-2020 7:58:20 PM,-76,-71,-76,-73,-75,-64
?,9-10-2020 7:58:21 PM,-75,-200,-74,-80,-70,-69
?,9-10-2020 7:58:22 PM,-79,-200,-200,-71,-78,-66
?,9-10-2020 7:58:23 PM,-73,-200,-57,-70,-77,-67
?,9-10-2020 7:58:24 PM,-72,-72,-73,-73,-75,-68
?,9-10-2020 7:58:25 PM,-71,-200,-72,-77,-80,-68
?,9-10-2020 7:58:26 PM,-73,-81,-200,-75,-76,-68
?,9-10-2020 7:58:27 PM,-76,-200,-200,-79,-80,-61
?,9-10-2020 7:58:28 PM,-72,-200,-71,-82,-85,-63
?,9-10-2020 7:58:29 PM,-79,-82,-61,-70,-83,-66
?,9-10-2020 7:58:30 PM,-75,-200,-71,-74,-80,-66
?,9-10-2020 7:58:31 PM,-73,-81,-200,-78,-71,-66
?,9-10-2020 7:58:32 PM,-79,-200,-200,-81,-83,-69
?,9-10-2020 7:58:33 PM,-75,-200,-72,-68,-82,-70
?,9-10-2020 7:58:34 PM,-79,-200,-200,-73,-75,-64
?,9-10-2020 7:58:35 PM,-73,-200,-71,-68,-77,-63
?,9-10-2020 7:58:36 PM,-81,-200,-200,-68,-70,-67
?,9-10-2020 7:58:37 PM,-76,-57,-80,-75,-76,-68
?,9-10-2020 7:58:38 PM,-79,-200,-200,-65,-76,-67
?,9-10-2020 7:58:39 PM,-71,-62,-78,-68,-86,-60
?,9-10-2020 7:58:40 PM,-80,-200,-200,-65,-87,-61
?,9-10-2020 7:58:41 PM,-90,-76,-200,-73,-83,-57
?,9-10-2020 7:58:42 PM,-78,-200,-55,-78,-72,-54
?,9-10-2020 7:58:43 PM,-79,-67,-200,-66,-66,-59
?,9-10-2020 7:58:44 PM,-83,-200,-73,-83,-63,-47
?,9-10-2020 7:58:45 PM,-78,-86,-200,-76,-77,-51
?,9-10-2020 7:58:46 PM,-73,-200,-200,-65,-77,-56
?,9-10-2020 7:58:47 PM,-72,-79,-75,-70,-75,-62
?,9-10-2020 7:58:48 PM,-85,-200,-72,-71,-68,-60
?,9-10-2020 7:58:49 PM,-98,-87,-84,-76,-82,-62
?,9-10-2020 7:58:50 PM,-89,-200,-200,-79,-76,-55
?,9-10-2020 7:58:51 PM,-76,-76,-200,-77,-68,-52
?,9-10-2020 7:58:52 PM,-81,-200,-200,-75,-81,-54
?,9-10-2020 7:58:53 PM,-80,-86,-74,-74,-80,-62
?,9-10-2020 7:58:54 PM,-87,-200,-57,-81,-74,-60
?,9-10-2020 7:58:55 PM,-76,-77,-200,-79,-85,-58
?,9-10-2020 7:58:56 PM,-94,-200,-68,-74,-86,-53
?,9-10-2020 7:58:57 PM,-87,-68,-58,-69,-87,-60
?,9-10-2020 7:58:58 PM,-84,-200,-51,-63,-91,-63
?,9-10-2020 7:58:59 PM,-72,-200,-200,-73,-84,-63
?,9-10-2020 7:59:00 PM,-82,-200,-200,-65,-83,-54
?,9-10-2020 7:59:01 PM,-74,-80,-60,-61,-73,-64
?,9-10-2020 7:59:02 PM,-79,-200,-62,-58,-83,-61
?,9-10-2020 7:59:03 PM,-76,-70,-75,-52,-87,-62
?,9-10-2020 7:59:04 PM,-78,-200,-200,-57,-90,-69
?,9-10-2020 7:59:05 PM,-74,-54,-200,-62,-87,-57
?,9-10-2020 7:59:06 PM,-75,-200,-69,-65,-84,-62
?,9-10-2020 7:59:07 PM,-80,-67,-69,-62,-82,-60
?,9-10-2020 7:59:08 PM,-77,-200,-74,-61,-93,-55
?,9-10-2020 7:59:09 PM,-79,-74,-200,-67,-83,-59
?,9-10-2020 7:59:10 PM,-75,-200,-200,-65,-81,-63
?,9-10-2020 7:59:11 PM,-75,-200,-61,-64,-91,-57
?,9-10-2020 7:59:12 PM,-77,-200,-200,-60,-78,-62
?,9-10-2020 7:59:13 PM,-85,-200,-75,-69,-82,-66
?,9-10-2020 7:59:14 PM,-78,-200,-200,-70,-78,-59
?,9-10-2020 7:59:15 PM,-85,-63,-200,-69,-73,-65
?,9-10-2020 7:59:16 PM,-86,-200,-61,-75,-75,-50
?,9-10-2020 7:59:17 PM,-77,-78,-77,-77,-76,-58
?,9-10-2020 7:59:18 PM,-71,-200,-200,-74,-78,-70
?,9-10-2020 7:59:19 PM,-83,-76,-200,-69,-73,-63
?,9-10-2020 7:59:20 PM,-72,-200,-59,-75,-59,-59
?,9-10-2020 7:59:21 PM,-81,-200,-62,-71,-69,-67
?,9-10-2020 7:59:22 PM,-78,-200,-200,-70,-72,-57
?,9-10-2020 7:59:23 PM,-91,-78,-200,-74,-68,-50
?,9-10-2020 7:59:24 PM,-82,-200,-200,-73,-64,-63
?,9-10-2020 7:59:25 PM,-93,-200,-83,-63,-76,-61
?,9-10-2020 7:59:26 PM,-90,-200,-200,-63,-62,-62
?,9-10-2020 7:59:27 PM,-80,-200,-85,-70,-70,-57
?,9-10-2020 7:59:28 PM,-79,-80,-200,-72,-72,-55
?,9-10-2020 7:59:29 PM,-83,-200,-200,-78,-79,-50
?,9-10-2020 7:59:30 PM,-77,-72,-81,-76,-78,-53
?,9-10-2020 7:59:31 PM,-76,-200,-200,-74,-76,-57
?,9-10-2020 7:59:32 PM,-86,-63,-200,-71,-76,-61
?,9-10-2020 7:59:33 PM,-79,-61,-200,-77,-71,-56
?,9-10-2020 7:59:34 PM,-74,-200,-200,-69,-75,-55
?,9-10-2020 7:59:35 PM,-75,-78,-68,-77,-73,-58
?,9-10-2020 7:59:36 PM,-76,-82,-200,-69,-64,-55
?,9-10-2020 7:59:37 PM,-87,-58,-200,-82,-65,-52
?,9-10-2020 7:59:38 PM,-89,-200,-200,-77,-76,-62
?,9-10-2020 7:59:39 PM,-85,-200,-48,-86,-76,-65
?,9-10-2020 7:59:40 PM,-84,-200,-70,-73,-70,-63
?,9-10-2020 7:59:41 PM,-82,-200,-62,-76,-68,-58
?,9-10-2020 7:59:42 PM,-79,-59,-200,-75,-84,-65
?,9-10-2020 7:59:43 PM,-81,-200,-200,-75,-79,-55
?,9-10-2020 7:59:44 PM,-79,-58,-46,-71,-80,-56
?,9-10-2020 7:59:45 PM,-81,-200,-44,-80,-64,-62
?,9-10-2020 7:59:46 PM,-82,-80,-64,-73,-70,-60
?,9-10-2020 7:59:47 PM,-78,-200,-200,-74,-79,-53
?,9-10-2020 7:59:48 PM,-77,-200,-200,-78,-79,-56
?,9-10-2020 7:59:49 PM,-82,-200,-47,-75,-80,-64
?,9-10-2020 7:59:50 PM,-88,-75,-68,-80,-76,-59
?,9-10-2020 7:59:51 PM,-86,-200,-54,-73,-83,-64
?,9-10-2020 7:59:52 PM,-81,-200,-200,-66,-75,-69
?,9-10-2020 7:59:53 PM,-78,-200,-200,-77,-78,-56
?,9-10-2020 7:59:54 PM,-83,-57,-62,-76,-70,-61
?,9-10-2020 7:59:55 PM,-93,-200,-58,-77,-82,-68
?,9-10-2020 7:59:56 PM,-87,-70,-62,-72,-83,-58
?,9-10-2020 7:59:57 PM,-86,-200,-200,-67,-80,-52
?,9-10-2020 7:59:58 PM,-79,-79,-47,-69,-83,-63
?,9-10-2020 7:59:59 PM,-83,-200,-41,-73,-85,-62
?,9-10-2020 8:00:00 PM,-81,-200,-40,-68,-77,-67
?,9-10-2020 8:00:01 PM,-84,-200,-200,-66,-79,-70
?,9-10-2020 8:00:02 PM,-76,-79,-200,-76,-80,-67
?,9-10-2020 8:00:03 PM,-80,-200,-200,-76,-85,-67
?,9-10-2020 8:00:04 PM,-71,-200,-200,-67,-90,-68
?,9-10-2020 8:00:05 PM,-80,-200,-58,-58,-82,-65
?,9-10-2020 8:00:06 PM,-78,-72,-200,-69,-95,-59
?,9-10-2020 8:00:07 PM,-74,-200,-200,-76,-94,-66
?,9-10-2020 8:00:08 PM,-68,-79,-46,-67,-90,-57
?,9-10-2020 8:00:09 PM,-69,-200,-64,-67,-91,-62
?,9-10-2020 8:00:10 PM,-60,-200,-55,-73,-89,-60
?,9-10-2020 8:00:11 PM,-64,-200,-200,-75,-200,-64
?,9-10-2020 8:00:12 PM,-74,-82,-200,-66,-200,-69
?,9-10-2020 8:00:13 PM,-74,-200,-200,-65,-86,-78
?,9-10-2020 8:00:14 PM,-76,-85,-71,-74,-82,-69
?,9-10-2020 8:00:15 PM,-82,-200,-67,-68,-79,-84
?,9-10-2020 8:00:16 PM,-78,-200,-200,-67,-200,-72
?,9-10-2020 8:00:17 PM,-68,-200,-200,-73,-200,-87
?,9-10-2020 8:00:18 PM,-74,-85,-200,-70,-87,-72
?,9-10-2020 8:00:19 PM,-74,-200,-58,-75,-75,-74
?,9-10-2020 8:00:20 PM,-76,-72,-78,-73,-76,-69
?,9-10-2020 8:00:21 PM,-76,-200,-72,-66,-88,-66
?,9-10-2020 8:00:22 PM,-71,-200,-200,-74,-83,-71
?,9-10-2020 8:00:23 PM,-74,-200,-200,-63,-200,-61
?,9-10-2020 8:00:24 PM,-71,-200,-61,-64,-88,-70
?,9-10-2020 8:00:25 PM,-74,-200,-74,-74,-79,-65
?,9-10-2020 8:00:26 PM,-79,-71,-56,-70,-200,-67
?,9-10-2020 8:00:27 PM,-80,-200,-200,-75,-200,-60
?,9-10-2020 8:00:28 PM,-81,-83,-200,-69,-200,-72
?,9-10-2020 8:00:29 PM,-78,-200,-62,-75,-80,-69
?,9-10-2020 8:00:30 PM,-76,-84,-76,-75,-93,-68
?,9-10-2020 8:00:31 PM,-77,-200,-57,-80,-200,-68
?,9-10-2020 8:00:32 PM,-78,-200,-200,-78,-89,-73
?,9-10-2020 8:00:33 PM,-74,-200,-200,-81,-80,-76
?,9-10-2020 8:00:34 PM,-77,-72,-74,-73,-95,-76
?,9-10-2020 8:00:35 PM,-74,-200,-74,-72,-95,-78
?,9-10-2020 8:00:36 PM,-73,-85,-75,-71,-82,-67
?,9-10-2020 8:00:37 PM,-80,-200,-200,-70,-83,-65
?,9-10-2020 8:00:38 PM,-82,-67,-200,-78,-93,-74
